research_question;seed_url;final_seed_url;seed_http_status;seed_content_type;source_page_title;target_url;anchor_text;same_domain;dom_container;section_heading;surrounding_text;status;class;rule;reason;error
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/asc/insights/html/index.en.html;ASC insights;True;nav;;ASC insights;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/rd/html/index.en.html;Risk dashboard;True;nav;;Risk dashboard Interactive risk dashboard;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/rd/interactive_rd/html/index.en.html;Interactive risk dashboard;True;nav;;Interactive risk dashboard;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/series/html/index.en.html;Papers & research;True;nav;;Papers & research Occasional papers Working papers Ieke van den Burg Prize Alberto Giovannini Programme for Data Science Commentaries High-level task force on safe assets;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/series/occasional-papers/html/index.en.html;Occasional papers;True;nav;;Occasional papers;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/series/working-papers/html/index.en.html;Working papers;True;nav;;Working papers;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/series/ieke-prize/html/index.en.html;Ieke van den Burg Prize;True;nav;;Ieke van den Burg Prize;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/series/research-programme/html/index.en.html;Alberto Giovannini Programme for Data Science;True;nav;;Alberto Giovannini Programme for Data Science;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/series/commentaries/html/index.en.html;Commentaries;True;nav;;Commentaries;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/series/task-force-safe-assets/html/index.en.html;High-level task force on safe assets;True;nav;;High-level task force on safe assets;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/financial-crises/html/index.en.html;European financial crises database;True;nav;;European financial crises database;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/pub/pubbydate/html/index.en.html;Publications by date;True;nav;;Publications by date;CLASSIFIED;NAVIGATION;P-3;group 'related_material' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/html/index.en.html;ESRB policy;True;nav;;ESRB policy ESRB policy Overview of ESRB policy Policy framework Warnings Recommendations Stress testing Opinions Responses & letters Surveys COVID-19 policy measures;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/html/index.en.html;Overview of ESRB policy;True;nav;;ESRB policy Overview of ESRB policy;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/framework/html/index.en.html;Policy framework;True;nav;;Policy framework;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group methodology (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/warnings/html/index.en.html;Warnings;True;nav;;Warnings;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/recommendations/html/index.en.html;Recommendations;True;nav;;Recommendations;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group official_information (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/stress/html/index.en.html;Stress testing;True;nav;;Stress testing;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/opinions/html/index.en.html;Opinions;True;nav;;Opinions;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group official_information (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/responses/html/index.en.html;Responses & letters;True;nav;;Responses & letters;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/surveys/html/index.en.html;Surveys;True;nav;;Surveys;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/mppa/covid-19-policy-measures/html/index.en.html;COVID-19 policy measures;True;nav;;COVID-19 policy measures;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group regulatory_decision (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/national_policy/html/index.en.html;National policy;True;nav;;National policy National policy Overview of national policy Countercyclical capital buffer Systemically important institutions Systemic risk buffer Capital conservation buffer Risk weight measures Other measures Reciprocation of measures;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/national_policy/html/index.en.html;Overview of national policy;True;nav;;National policy Overview of national policy;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/national_policy/ccb/html/index.en.html;Countercyclical capital buffer;True;nav;;Countercyclical capital buffer;CLASSIFIED;HIGH_VALUE;P-6;group topic_landing (secondary) x topic_match direct;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/national_policy/systemically/html/index.en.html;Systemically important institutions;True;nav;;Systemically important institutions;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/national_policy/systemic/html/index.en.html;Systemic risk buffer;True;nav;;Systemic risk buffer;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group topic_landing (secondary) x topic_match partial;
What is the current CCyB rate and how is it set?;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;200;"text/html; charset=UTF-8";Capital conservation buffer;https://www.esrb.europa.eu/national_policy/capital/html/index.en.html;Capital conservation buffer;True;nav;;Capital conservation buffer;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
